date,interval_index,interval_start_min,interval_end_min,price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,zero_plan_kwh,final_plan_kwh,charge_kwh,discharge_kwh,used_plan_kwh,emergency_kwh,pv_used_kwh,curtail_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,balance_residual_kwh,market_cost_yuan,emergency_cost_yuan,alternative_market_cost_yuan
2025-02-01,10,100,110,0.3041,448.02596666666665,0.0,529.7271476691787,529.7271476691787,0.0,0.0,448.02596666666665,0.0,0.0,0.0,0.0,9300.0,9300.0,0.0,161.09002560619726,0.0,161.09002560619726
2025-02-01,11,110,120,0.2537,397.40333333333336,0.0,1366.6140233934575,1366.6140233934575,833.3333333333334,0.0,1230.7366666666667,0.0,0.0,0.0,0.0,9300.0,10050.0,-1.1368683772161603e-13,346.70997773492013,0.0,346.70997773492013
2025-02-01,12,120,130,0.3346,434.0906333333333,0.0,1372.0573571997566,1372.0573571997566,833.3333333333334,0.0,1267.4239666666667,0.0,0.0,0.0,0.0,10050.0,10800.0,1.1368683772161603e-13,459.0903917190386,0.0,459.09039171903856
2025-02-01,13,130,140,0.3971,490.5609166666666,0.0,539.2933057213231,539.2933057213231,0.0,0.0,490.5609166666666,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,214.15337170193743,0.0,214.1533717019374
2025-02-01,14,140,150,0.367,503.22,0.0,533.1924888397957,533.1924888397957,0.0,0.0,503.22,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,195.68164340420503,0.0,195.68164340420503
2025-02-01,15,150,160,0.3185,474.0728166666667,0.0,516.5933713421668,516.5933713421668,0.0,0.0,474.0728166666667,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,164.53498877248015,0.0,164.53498877248015
2025-02-01,16,160,170,0.3285,461.38439999999997,0.0,542.536635447779,542.536635447779,0.0,0.0,461.38439999999997,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,178.2232847445954,0.0,178.2232847445954
2025-02-01,17,170,180,0.3772,476.94166666666666,0.0,552.0831310158419,552.0831310158419,0.0,0.0,476.94166666666666,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,208.24575701917556,0.0,208.24575701917556
2025-02-01,18,180,190,0.3815,483.39955000000003,0.0,525.228578039534,525.228578039534,0.0,0.0,483.39955000000003,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,200.37470252208226,0.0,200.37470252208223
2025-02-01,19,190,200,0.3822,486.6019166666667,0.0,513.0425700581305,513.0425700581305,0.0,0.0,486.6019166666667,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,196.0848702762175,0.0,196.0848702762175
2025-02-01,20,200,210,0.3962,498.84833333333336,0.0,540.3316882419724,540.3316882419724,0.0,0.0,498.84833333333336,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,214.07941488146952,0.0,214.07941488146946
2025-02-01,21,210,220,0.3879,518.3097333333334,0.0,546.7150930060022,546.7150930060022,0.0,0.0,518.3097333333334,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,212.0707845770283,0.0,212.0707845770283
2025-02-01,22,220,230,0.3405,509.13346666666666,0.0,553.1131378207324,553.1131378207324,0.0,0.0,509.13346666666666,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,188.33502342795938,0.0,188.33502342795938
2025-02-01,23,230,240,0.3164,483.6166666666666,0.0,577.766728366908,577.766728366908,0.0,0.0,483.6166666666666,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,182.80539285528968,0.0,182.80539285528968
2025-02-01,24,240,250,0.3916,491.1868,0.0,563.7139436159453,563.7139436159453,0.0,0.0,491.1868,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,220.75038032000418,0.0,220.75038032000415
2025-02-01,25,250,260,0.4109,504.64528333333334,0.0,551.5102922095432,551.5102922095432,0.0,0.0,504.64528333333334,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,226.6155790689013,0.0,226.6155790689013
2025-02-01,26,260,270,0.361,505.5783333333333,0.0,562.4911342644092,562.4911342644092,0.0,0.0,505.5783333333333,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,203.05929946945173,0.0,203.0592994694517
2025-02-01,27,270,280,0.3799,503.2309666666667,0.0,570.3525191860183,570.3525191860183,0.0,0.0,503.2309666666667,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,216.67692203876837,0.0,216.67692203876837
2025-02-01,28,280,290,0.4094,502.84698333333336,0.00023333333333333333,577.3816952916889,577.3816952916889,0.0,0.0,502.84675000000004,0.0,0.00023333333333333333,0.0,0.0,10800.0,10800.0,0.0,236.38006605241742,0.0,236.38006605241742
2025-02-01,29,290,300,0.4052,499.64166666666665,0.0,563.933854895791,563.933854895791,0.0,0.0,499.64166666666665,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,228.50599800377455,0.0,228.50599800377452
2025-02-01,30,300,310,0.3896,488.78358333333335,0.0,562.7451188613687,562.7451188613687,0.0,0.0,488.78358333333335,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,219.24549830838927,0.0,219.24549830838924
2025-02-01,31,310,320,0.3908,498.51875,0.003316666666666667,610.2674166625787,610.2674166625787,0.0,0.0,498.51543333333336,0.0,0.003316666666666667,0.0,0.0,10800.0,10800.0,0.0,238.49250643173576,0.0,238.49250643173576
2025-02-01,32,320,330,0.3821,529.2233333333334,0.0,585.7545509255915,585.7545509255915,0.0,0.0,529.2233333333334,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,223.81681390866854,0.0,223.8168139086685
2025-02-01,33,330,340,0.3475,547.4103166666666,0.0,598.8946723348935,598.8946723348935,-0.0,0.0,547.4103166666666,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,208.11589863637548,0.0,208.11589863637548
2025-02-01,34,340,350,0.5182,531.2274,0.04623333333333333,632.5110225420796,632.5110225420796,0.0,-0.0,531.1811666666666,0.0,0.04623333333333333,0.0,0.0,10800.0,10800.0,0.0,327.7672118813056,0.0,327.7672118813056
2025-02-01,35,350,360,0.8102,510.98333333333335,0.0,-0.0,-0.0,0.0,578.7982313276149,-0.0,0.0,0.0,0.0,67.81489799428152,10800.0,10156.890854080428,0.0,0.0,0.0,0.0
2025-02-01,36,360,370,0.8756,535.1871833333333,0.0,-0.0,-0.0,0.0,590.1001176027823,-0.0,0.0,0.0,0.0,54.91293426944901,10156.890854080428,9501.224056744002,0.0,0.0,0.0,0.0
2025-02-01,37,370,380,0.818,533.9993499999999,0.6440166666666667,-0.0,-0.0,0.0,594.6596885400329,-0.0,0.0,0.0,0.6440166666666667,60.66033854003297,9501.224056744002,8840.491069477299,0.0,0.0,0.0,0.0
2025-02-01,38,380,390,0.7708,504.52,0.0,-0.0,-0.0,0.0,591.4152548348908,-0.0,0.0,0.0,0.0,86.8952548348908,8840.491069477299,8183.3630085496425,0.0,0.0,0.0,0.0
2025-02-01,39,390,400,0.7715,519.5536833333333,0.0,-0.0,-0.0,0.0,575.196304661258,-0.0,0.0,0.0,0.0,55.642621327924644,8183.3630085496425,7544.256003370467,0.0,0.0,0.0,0.0
2025-02-01,40,400,410,0.8181,566.415,14.934916666666666,-0.0,-0.0,0.0,629.9514671840568,-0.0,0.0,0.0,14.934916666666666,63.536467184056846,7544.256003370467,6844.309928721515,0.0,0.0,0.0,0.0
2025-02-01,41,410,420,0.8678,608.7916666666666,56.75,-0.0,-0.0,0.0,643.8737145026721,-0.0,0.0,0.0,56.75,35.08204783600547,6844.309928721515,6128.894690385212,0.0,0.0,0.0,0.0
2025-02-01,42,420,430,0.864,617.2140499999999,102.656,-0.0,-0.0,0.0,608.3984608694498,-0.0,0.0,8.815589130550165,93.84041086944984,0.0,6128.894690385212,5452.896400530268,0.0,0.0,0.0,0.0
2025-02-01,43,430,440,0.8237,595.3964666666667,147.48791666666668,-0.0,-0.0,0.0,559.7023399034231,-0.0,0.0,35.69412676324362,111.79378990342306,0.0,5452.896400530268,4831.004911748687,0.0,0.0,0.0,0.0
2025-02-01,44,440,450,0.7654,579.5366666666666,190.11249999999998,-0.0,-0.0,0.0,528.9501123801101,-0.0,0.0,50.58655428655652,139.52594571344346,0.0,4831.004911748687,4243.282564659676,0.0,0.0,0.0,0.0
2025-02-01,45,450,460,0.7258,609.0003666666667,231.34661666666668,-0.0,-0.0,0.0,461.1055840661455,-0.0,0.0,147.89478260052113,83.45183406614555,0.0,4243.282564659676,3730.943026808403,0.0,0.0,0.0,0.0
2025-02-01,46,460,470,0.8697,640.2366833333333,279.07533333333333,-0.0,-0.0,0.0,391.6301750109474,-0.0,0.0,248.60650832238588,30.468825010947455,0.0,3730.943026808403,3295.7983879073504,0.0,0.0,0.0,0.0
2025-02-01,47,470,480,1.0783,633.9416666666667,334.01875,-0.0,-0.0,0.0,415.36330707951925,-0.0,0.0,218.57835958714747,115.44039041285254,0.0,3295.7983879073504,2834.28360226344,0.0,0.0,0.0,0.0
2025-02-01,48,480,490,1.0448,590.91065,388.68441666666666,-0.0,-0.0,0.0,292.21970299053834,-0.0,0.0,298.6909470094617,89.99346965720497,0.0,2834.28360226344,2509.595043385064,0.0,0.0,0.0,0.0
2025-02-01,49,490,500,0.9667,568.5581666666667,438.7655666666667,-0.0,-0.0,0.0,284.86381244561017,-0.0,0.0,283.6943542210565,155.07121244561017,0.0,2509.595043385064,2193.079696223275,0.0,0.0,0.0,0.0
2025-02-01,50,500,510,0.9429,574.2283333333334,487.94374999999997,-0.0,-0.0,0.0,241.11276992664568,-0.0,0.0,333.11556340668767,154.8281865933123,0.0,2193.079696223275,1925.176618527002,0.0,0.0,0.0,0.0
2025-02-01,51,510,520,0.893,577.8523166666666,541.8831666666666,-0.0,-0.0,0.0,171.3311260683185,-0.0,0.0,406.52119059834814,135.36197606831848,0.0,1925.176618527002,1734.8087006733147,0.0,0.0,0.0,0.0
2025-02-01,52,520,530,0.9266,649.0800333333333,586.6261000000001,-0.0,-0.0,0.0,150.50684305653886,-0.0,0.0,498.57319027679443,88.05290972320563,0.0,1734.8087006733147,1567.5788750549382,0.0,0.0,0.0,0.0
2025-02-01,53,530,540,0.9995,737.1266666666667,621.9499999999999,-0.0,-0.0,0.0,178.35237861737846,-0.0,0.0,558.7742880492882,63.17571195071173,0.0,1567.5788750549382,1369.4095654800733,0.0,0.0,0.0,0.0
2025-02-01,54,540,550,0.9415,711.2534166666666,665.4293,-0.0,-0.0,0.0,83.56363354874713,-0.0,0.0,627.6897831179194,37.73951688208058,0.0,1369.4095654800733,1276.561083759243,0.0,0.0,0.0,0.0
2025-02-01,55,550,560,0.8825,698.3616999999999,729.7222,-0.0,-0.0,0.0,28.213001077023478,-0.0,0.0,670.1486989229765,59.57350107702359,0.0,1276.561083759243,1245.2133047847726,0.0,0.0,0.0,0.0
2025-02-01,56,560,570,0.8929,736.3866666666667,798.0875,-0.0,-0.0,0.0,0.0,-0.0,0.0,736.3866666666667,61.70083333333332,0.0,1245.2133047847726,1245.2133047847726,0.0,0.0,0.0,0.0
2025-02-01,57,570,580,0.9059,733.2125666666667,838.3206833333334,-0.0,-0.0,0.0,0.0,-0.0,0.0,733.2125666666667,105.10811666666666,0.0,1245.2133047847726,1245.2133047847726,0.0,0.0,0.0,0.0
2025-02-01,58,580,590,0.8581,697.1223666666666,867.3196166666667,-0.0,-0.0,0.0,0.0,-0.0,0.0,697.1223666666666,170.19725000000005,0.0,1245.2133047847726,1245.2133047847726,0.0,0.0,0.0,0.0
2025-02-01,59,590,600,0.8084,678.5883333333334,894.0187500000001,-0.0,-0.0,0.0,0.0,-0.0,0.0,678.5883333333334,215.4304166666667,0.0,1245.2133047847726,1245.2133047847726,0.0,0.0,0.0,0.0
2025-02-01,60,600,610,0.8605,711.4322000000001,911.8498333333333,-0.0,-0.0,0.0,0.0,-0.0,0.0,711.4322000000001,200.41763333333324,0.0,1245.2133047847726,1245.2133047847726,0.0,0.0,0.0,0.0
2025-02-01,61,610,620,0.8292,706.70705,933.6272333333333,-0.0,-0.0,0.0,0.0,-0.0,0.0,706.70705,226.92018333333328,0.0,1245.2133047847726,1245.2133047847726,0.0,0.0,0.0,0.0
2025-02-01,62,620,630,0.7446,666.9933333333333,959.21875,-0.0,-0.0,0.0,0.0,-0.0,0.0,666.9933333333333,292.22541666666666,0.0,1245.2133047847726,1245.2133047847726,0.0,0.0,0.0,0.0
2025-02-01,63,630,640,0.7982,678.7204333333333,979.8081666666667,-0.0,-0.0,0.0,31.79960245822076,-0.0,0.0,646.9208308751125,332.88733579155416,0.0,1245.2133047847726,1209.8804131645272,0.0,0.0,0.0,0.0
2025-02-01,64,640,650,0.6917,678.1305,1021.3479000000001,-0.0,-0.0,326.61260110355533,0.0,-0.0,0.0,1004.7431011035553,16.604798896444777,0.0,1209.8804131645272,1503.8317541577271,0.0,0.0,0.0,0.0
2025-02-01,65,650,660,0.438,652.9250000000001,1060.2749999999999,472.0956608563124,472.0956608563124,833.3333333333334,0.0,425.9833333333336,0.0,1060.2749999999999,0.0,0.0,1503.8317541577271,2253.831754157727,0.0,206.77789945506487,0.0,206.77789945506484
2025-02-01,66,660,670,0.3671,657.69435,1046.1778166666666,479.2112197846601,479.2112197846601,833.3333333333334,0.0,444.8498666666667,0.0,1046.1778166666666,0.0,0.0,2253.831754157727,3003.831754157727,-1.1368683772161603e-13,175.91843878294873,0.0,175.91843878294873
2025-02-01,67,670,680,0.3419,656.1017166666667,1051.3417833333333,477.8679983002892,477.8679983002892,833.3333333333334,0.0,438.09326666666675,0.0,1051.3417833333333,0.0,0.0,3003.831754157727,3753.831754157727,0.0,163.3830686188689,0.0,163.38306861886886
2025-02-01,68,680,690,0.308,654.535,1099.0625,491.6328852860785,491.6328852860785,833.3333333333334,0.0,388.80583333333334,0.0,1099.0625,0.0,0.0,3753.831754157727,4503.831754157727,0.0,151.42292866811218,0.0,151.42292866811218
2025-02-01,69,690,700,0.3563,692.20855,1136.31565,523.6328605977252,523.6328605977252,833.3333333333334,0.0,389.2262333333333,0.0,1136.31565,0.0,0.0,4503.831754157727,5253.831754157727,0.0,186.5703882309695,0.0,186.57038823096948
2025-02-01,70,700,710,0.3499,680.1494833333334,1128.4168166666666,508.40773022529356,508.40773022529356,833.3333333333334,0.0,385.06600000000003,0.0,1128.4168166666666,0.0,0.0,5253.831754157727,6003.831754157727,-1.1368683772161603e-13,177.89186480583027,0.0,177.8918648058302
2025-02-01,71,710,720,0.2979,640.0333333333333,1100.65625,508.75417428176945,508.75417428176945,833.3333333333334,0.0,372.7104166666668,0.0,1100.65625,0.0,0.0,6003.831754157727,6753.831754157727,1.1368683772161603e-13,151.55786851853912,0.0,151.55786851853912
2025-02-01,72,720,730,0.3528,676.8413833333333,1105.4832,521.5481643265363,0.0,373.5491523401304,0.0,0.0,0.0,1050.3905356734635,55.09266432653635,0.0,6753.831754157727,7090.025991263845,-1.1368683772161603e-13,92.001096187201,0.0,276.003288561603
2025-02-01,73,730,740,0.4214,663.0938,1089.4810666666667,567.3969429983101,0.0,340.77595144613406,0.0,0.0,0.0,1003.869751446134,85.61131522053267,0.0,7090.025991263845,7396.724347565366,0.0,119.55053588974394,0.0,358.6516076692318
2025-02-01,74,740,750,0.4077,594.0216666666666,1052.4125000000001,571.865814712881,307.21726904160255,659.9455459953879,0.0,201.55471266205427,0.0,1052.4125000000001,0.0,0.0,7396.724347565366,7990.675338961215,-1.1368683772161603e-13,179.20108662335147,0.0,287.0982986935317
2025-02-01,75,750,760,0.3359,601.1141666666666,1052.0977666666665,560.3660550270281,472.508655027028,833.3333333333334,0.0,382.34973333333346,0.0,1052.0977666666665,0.0,0.0,7990.675338961215,8740.675338961215,0.0,173.4713075535787,0.0,202.98260821357874
2025-02-01,76,760,770,0.4541,633.3353666666667,1058.98975,595.1913715464349,0.0,353.8345511877477,0.0,0.0,0.0,987.1699178544144,71.81983214558556,0.0,8740.675338961215,9059.126435030188,0.0,135.13820090961804,0.0,405.4146027288541
2025-02-01,77,770,780,0.6884,638.6816666666667,1052.2250000000001,-0.0,-0.0,283.4079505361485,0.0,-0.0,0.0,922.0896172028152,130.1353827971849,0.0,9059.126435030188,9314.193590512721,0.0,0.0,0.0,0.0
2025-02-01,78,780,790,0.7168,619.3742333333333,1041.0229166666666,-0.0,-0.0,242.78714907165556,0.0,-0.0,0.0,862.1613824049889,178.86153426167766,0.0,9314.193590512721,9532.702024677212,0.0,0.0,0.0,0.0
2025-02-01,79,790,800,0.7194,606.5044,1029.2288333333333,-0.0,-0.0,255.27815321733192,0.0,-0.0,0.0,861.782553217332,167.4462801160014,0.0,9532.702024677212,9762.45236257281,0.0,0.0,0.0,0.0
2025-02-01,80,800,810,0.7375,607.0133333333333,1017.28125,-0.0,-0.0,273.0600596595991,0.0,-0.0,0.0,880.0733929929324,137.20785700706756,0.0,9762.45236257281,10008.20641626645,0.0,0.0,0.0,0.0
2025-02-01,81,810,820,0.6413,606.3183333333333,998.79405,-0.0,-0.0,215.04435834314836,0.0,-0.0,0.0,821.3626916764816,177.43135832351834,0.0,10008.20641626645,10201.746338775283,0.0,0.0,0.0,0.0
2025-02-01,82,820,830,0.6761,624.9272166666666,948.6343499999999,-0.0,-0.0,160.50833162329627,0.0,-0.0,0.0,785.4355482899629,163.19880171003706,0.0,10201.746338775283,10346.20383723625,0.0,0.0,0.0,0.0
2025-02-01,83,830,840,0.8225,641.645,875.1875,-0.0,-0.0,127.32015724535756,0.0,-0.0,0.0,768.9651572453575,106.22234275464245,0.0,10346.20383723625,10460.791978757072,0.0,0.0,0.0,0.0
2025-02-01,84,840,850,0.8111,612.7233833333333,815.6234166666667,-0.0,-0.0,129.59779359824813,0.0,-0.0,0.0,742.3211769315815,73.30223973508521,0.0,10460.791978757072,10577.429992995496,0.0,0.0,0.0,0.0
2025-02-01,85,850,860,0.8061,603.26775,769.5365666666667,-0.0,-0.0,125.82648650777685,0.0,-0.0,0.0,729.0942365077768,40.44233015888983,0.0,10577.429992995496,10690.673830852495,0.0,0.0,0.0,0.0
2025-02-01,86,860,870,0.8727,610.8116666666666,727.4,-0.0,-0.0,98.72705982799414,0.0,-0.0,0.0,709.5387264946608,17.861273505339227,0.0,10690.673830852495,10779.528184697689,0.0,0.0,0.0,0.0
2025-02-01,87,870,880,0.8717,571.6230833333333,684.0674,-0.0,-0.0,22.746461447012166,0.0,-0.0,0.0,594.3695447803454,89.69785521965457,0.0,10779.528184697689,10800.0,0.0,0.0,0.0,0.0
2025-02-01,88,880,890,0.7054,554.5942,648.3614333333334,-0.0,-0.0,0.0,55.50353318660325,-0.0,0.0,499.09066681339675,149.27076651993661,0.0,10800.0,10738.329407570442,0.0,0.0,0.0,0.0
2025-02-01,89,890,900,0.5147,578.9233333333333,614.725,215.60959661326604,58.70147994659919,0.0,0.0,0.0,0.0,578.9233333333333,35.80166666666673,0.0,10738.329407570442,10738.329407570442,0.0,70.59395555268132,0.0,151.35456320101474
2025-02-01,90,900,910,0.5575,593.822,565.3928500000001,1027.214303379315,165.05506340672284,68.52288047728709,0.0,96.95203047728705,0.0,565.3928500000001,0.0,0.0,10738.329407570442,10800.0,2.842170943040401e-14,332.345085991608,0.0,812.9988622763282
2025-02-01,91,910,920,0.6606,603.3700333333334,505.4359666666667,278.1436339587628,146.10772175453326,-0.0,0.0,97.9340666666667,0.0,505.4359666666667,0.0,0.0,10800.0,10800.0,0.0,140.13022279210168,0.0,227.35314639421568
2025-02-01,92,920,930,0.688,608.655,450.6375,336.1452458013067,188.1799124679734,-0.0,0.0,158.01749999999998,0.0,450.6375,0.0,0.0,10800.0,10800.0,0.0,180.36785444463234,0.0,282.1680037779656
2025-02-01,93,930,940,0.6617,596.7886500000001,413.6283,381.82171481704194,266.3648358840739,0.0,0.0,183.16035000000005,0.0,413.6283,0.0,0.0,10800.0,10800.0,0.0,214.45252029946417,0.0,290.8503370894091
2025-02-01,94,940,950,0.6465,570.11095,375.9729,419.17569483227845,259.5959776070794,0.0,0.0,194.13805000000002,0.0,375.9729,0.0,0.0,10800.0,10800.0,0.0,219.41294311602243,0.0,322.58123030211357
2025-02-01,95,950,960,0.6667,548.75,328.93125000000003,451.2165667116737,321.5722998259783,0.0,0.0,219.81874999999997,0.0,328.93125000000003,0.0,0.0,10800.0,10800.0,0.0,257.60916866032625,0.0,344.0430013930194
2025-02-01,96,960,970,0.6956,554.0824,281.17405,486.37557555076444,361.1852445292461,0.0,0.0,272.90835,0.0,281.17405,0.0,0.0,10800.0,10800.0,0.0,294.7816532238277,0.0,381.8640474823958
2025-02-01,97,970,980,0.7032,559.0360666666667,240.44151666666667,463.4378058413357,414.5251725080023,0.0,0.0,318.59455,0.0,240.44151666666667,0.0,0.0,10800.0,10800.0,0.0,308.69178318762727,0.0,343.0871469476273
2025-02-01,98,980,990,0.7041,563.1066666666667,202.36249999999998,535.3016748207247,459.77036648739147,0.0,0.0,360.74416666666673,0.0,202.36249999999998,0.0,0.0,10800.0,10800.0,0.0,350.31511214252225,0.0,403.4967063400221
2025-02-01,99,990,1000,0.7357,580.2863,155.51903333333334,542.9905644818607,481.2627061485272,0.0,-0.0,424.7672666666666,0.0,155.51903333333334,0.0,0.0,10800.0,10800.0,0.0,376.77156560138815,0.0,422.18475097722165
2025-02-01,100,1000,1010,0.7466,532.8180166666667,106.71146666666668,492.43738904249,455.9777445980456,0.0,0.0,426.10655,0.0,106.71146666666668,0.0,0.0,10800.0,10800.0,0.0,354.04336938801197,0.0,381.26413993023414
2025-02-01,101,1010,1020,0.7383,446.78,59.706250000000004,450.10323168992574,437.36943168992576,0.0,0.0,387.07374999999996,0.0,59.706250000000004,0.0,0.0,10800.0,10800.0,0.0,327.61053368667217,0.0,337.01189822667214
2025-02-01,102,1020,1030,0.7642,433.5435166666667,15.897433333333334,483.7831899383534,464.6616843827978,0.0,0.0,417.64608333333337,0.0,15.897433333333334,0.0,0.0,10800.0,10800.0,0.0,362.4007864781119,0.0,377.0134410236675
2025-02-01,103,1030,1040,0.787,439.7808,0.0,481.69789838688905,475.40273928843044,0.0,0.0,439.7808,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,376.61910092523823,0.0,381.57339113572516
2025-02-01,104,1040,1050,0.775,436.1366666666667,0.0,475.1571481563087,465.5001840041334,0.0,-0.0,436.1366666666667,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,364.50471621217133,0.0,371.9888634301072
2025-02-01,105,1050,1060,0.7557,445.99516666666665,0.68945,502.922839329248,498.6782393292454,0.0,0.0,445.3057166666666,0.0,0.68945,0.0,0.0,10800.0,10800.0,0.0,378.45496757111175,0.0,381.6626117911137
2025-02-01,106,1060,1070,0.8692,439.8926333333333,0.0,486.2688887771674,484.1465887771674,0.0,-0.0,439.8926333333333,0.0,0.0,0.0,0.0,10800.0,10800.0,0.0,421.74256654511385,0.0,423.58726970511384
2025-02-01,107,1070,1080,1.0662,428.47,0.0,-0.0,-0.0,0.0,495.4426634253048,-0.0,0.0,0.0,0.0,66.97266342530475,10800.0,10249.508151749662,0.0,0.0,0.0,0.0
2025-02-01,108,1080,1090,1.1465,454.18455,0.049499999999999995,-0.0,-0.0,0.0,497.99039202420806,-0.0,0.0,0.0,0.049499999999999995,43.80584202420806,10249.508151749662,9696.185493944986,0.0,0.0,0.0,0.0
2025-02-01,109,1090,1100,1.1653,472.26531666666665,0.0,-0.0,-0.0,0.0,484.2750453465257,-0.0,0.0,0.0,0.0,12.009728679859052,9696.185493944986,9158.102110226624,0.0,0.0,0.0,0.0
2025-02-01,110,1100,1110,1.1644,454.16833333333335,0.0,-0.0,-0.0,0.0,464.5104550623756,-0.0,0.0,0.0,0.0,10.342121729042276,9158.102110226624,8641.97938237954,0.0,0.0,0.0,0.0
2025-02-01,111,1110,1120,1.1265,418.3761833333333,0.0035499999999999998,346.770160784934,346.770160784934,0.0,140.76104092282276,277.6115924105105,0.0,0.0035499999999999998,0.0,0.0,8641.97938237954,8485.578225798627,0.0,390.63658612422813,0.0,390.63658612422813
2025-02-01,112,1120,1130,1.1134,414.0822333333333,0.0,-0.0,-0.0,0.0,498.4075029360985,-0.0,0.0,0.0,0.0,84.32526960276522,8485.578225798627,7931.792111425184,0.0,0.0,0.0,0.0
2025-02-01,113,1130,1140,1.1312,432.1383333333333,0.0,-0.0,-0.0,0.0,495.1656779741568,-0.0,0.0,0.0,0.0,63.02734464082346,7931.792111425184,7381.608024787232,0.0,0.0,0.0,0.0
2025-02-01,114,1140,1150,1.1292,424.0143666666667,0.00025,-0.0,-0.0,0.0,491.53535955223026,-0.0,0.0,0.0,0.00025,67.52099288556354,7381.608024787232,6835.457625284755,0.0,0.0,0.0,0.0
2025-02-01,115,1150,1160,1.133,442.41246666666666,0.0,-0.0,-0.0,0.0,485.46145268675394,-0.0,0.0,0.0,0.0,43.048986020087284,6835.457625284755,6296.0560111883615,0.0,0.0,0.0,0.0
2025-02-01,116,1160,1170,1.1382,483.74666666666667,0.0,-0.0,-0.0,0.0,497.9190395014276,-0.0,0.0,0.0,0.0,14.17237283476095,6296.0560111883615,5742.812633964553,0.0,0.0,0.0,0.0
